ID,ANO,Distribuição,Governo,Outros,Pessoal,Receitas,RCT,RCP,VAB,VALP,VATD
340,2022,3.40470740892506,3.4108476083862,3.40169449972128,3.40062044292875,3.40434490845097,3.39994463182834,3.40152392767676,3.40479407100073,3.40538320422544,3.4047071427485
96,2022,3.39818054879674,3.39874834157369,3.40169449972128,3.39814899098983,3.39700584506417,3.39671404184372,3.3993997553854,3.39770578093658,3.39821266474908,3.39818027411729
446,2022,3.43247589492339,3.40071630412423,3.40169449972128,3.40817963898834,3.42591665111001,3.47464974858706,3.48089397134445,3.43088473775536,3.42527598397188,3.43247566430836
445,2022,3.43248077687572,3.40072009540039,3.40169449972128,3.40819982149215,3.42591881265957,3.47464909758101,3.48088568818949,3.43088652482838,3.4252770741246,3.43248054626686
235,2022,3.3982498236161,3.39876498772602,3.40169449972128,3.39822503539112,3.39722369172942,3.3963701901569,3.39973749120658,3.39769299157954,3.39823396066965,3.39824954902719
358,2022,3.40325906606486,3.40225179587101,3.40169449972128,3.40029833215606,3.40320420325608,3.39964493104736,3.41019598593619,3.40463165037916,3.40444414824062,3.40325879800626
36,2022,3.39849427220806,3.39888076745825,3.40169449972128,3.39833742844158,3.39754193891665,3.3968048027568,3.40018561838546,3.39815858516559,3.3985812497529,3.39849399793859
304,2022,3.39894779733611,3.39946370449113,3.40169449972128,3.3983758833909,3.3976407620705,3.39751094699288,3.40066580632074,3.39871901094567,3.39911148166233,3.39894752365908
409,2022,3.39841061303058,3.39890134332312,3.40169449972128,3.39849017915888,3.39794367613787,3.39610244223852,3.39999282052417,3.39792107323252,3.39847145186857,3.3984103386518
246,2022,3.39837521942076,3.39882876085817,3.40169449972128,3.39837035585744,3.397599582667,3.3962465634143,3.40003375766071,3.39788721027308,3.3984163006265,3.39837494499573
458,2022,3.39953741513648,3.3995844396391,3.40169449972128,3.39851948816579,3.39799883184546,3.40092568055599,3.40095562824799,3.39905243416116,3.39930210018482,3.39953714222926
43,2022,3.40000869163314,3.40035911212732,3.40169449972128,3.3998034638497,3.40143280798909,3.39858003861624,3.40130038407702,3.39970691803232,3.40016249388328,3.40000841934091
314,2022,3.40251225826481,3.40149033850667,3.40169449972128,3.3992145254467,3.39982017764286,3.40310570920672,3.40793419775998,3.40193876902436,3.40265730018304,3.4025119892347
605,2022,3.3988486702195,3.40021839402906,3.40169449972128,3.39908383580539,3.39945181244517,3.40643116067789,3.39368238233073,3.39917831426793,3.39869907274401,3.398848396413
440,2022,3.41278806640806,3.40900639195252,3.40169449972128,3.40705946334239,3.42023484122342,3.44358558957242,3.40738783497185,3.41366825912509,3.41194297722037,3.41278781068201
206,2022,3.39813753864326,3.39869487895515,3.40169449972128,3.39814626739105,3.39698718995062,3.39619203002478,3.39957961601751,3.39762078329718,3.39816088855862,3.39813726390759
225,2022,3.39824919459368,3.39870511646194,3.40169449972128,3.39819003861591,3.39710004647594,3.39607419469782,3.40002171451935,3.39774769625276,3.39829285198904,3.39824892000395
250,2022,3.39810547776006,3.39891049098799,3.40169449972128,3.39855889901964,3.3980440690575,3.39830895270755,3.39755366405349,3.39759275792676,3.39807142966985,3.39810520298249
216,2022,3.39842261816364,3.39884496876858,3.40169449972128,3.39832902387126,3.3974529344752,3.39818753739469,3.3992669461138,3.39777985794093,3.3982904779512,3.39842234380054
82,2022,3.45000587983892,3.46273020249541,3.40169449972128,3.41960957497176,3.45053485821329,3.45053784038563,3.45209288234773,3.45804884296087,3.45588202665001,3.45000567117039
14,2022,3.4021019858848,3.40084144869248,3.40169449972128,3.40002481359145,3.40161926387224,3.40707800649055,3.40439748203014,3.40171692721554,3.40193211099162,3.40210171632067
460,2022,3.40051199457886,3.40065330542821,3.40169449972128,3.39881936993907,3.39863249267661,3.39906981991924,3.40373649229465,3.4005006320327,3.40080368978522,3.40051172294308
334,2022,3.40168305558695,3.40107224761478,3.40169449972128,3.39929618996458,3.39978584388912,3.40279147260606,3.40534390822125,3.40167284755918,3.40158813946654,3.40168278547731
447,2022,3.40318082363666,3.40050419225592,3.40169449972128,3.39961038649855,3.400526497485,3.40203470438383,3.41228628066058,3.40329719659835,3.40350034315769,3.40318055547631
294,2022,3.39857380563482,3.39902608003788,3.40169449972128,3.39829515076039,3.39734140328163,3.39658604052231,3.40042907369776,3.39812089076855,3.39856842306811,3.39857353146927
557,2022,3.39947335960861,3.39973174796194,3.40169449972128,3.4009203900796,3.40362618458811,3.40332138774475,3.39646373025194,3.39920879591008,3.39936069716499,3.39947308661779
313,2022,3.39824827801745,3.39877202775903,3.40169449972128,3.3981508014886,3.39698990481422,3.39645124904827,3.39976463650693,3.39773462189206,3.39828028229038,3.39824800342652
163,2022,3.39819742469235,3.39874483485594,3.40169449972128,3.39825515535737,3.39723287491635,3.3961525040321,3.39963403395393,3.39769735774686,3.39822684133831,3.39819715003496
607,2022,3.40046329066854,3.40003718911656,3.40169449972128,3.39931859600028,3.39970901535416,3.40458693803659,3.40117643232177,3.4005398564859,3.40066111746696,3.40046301896925
289,2022,3.39840692395237,3.39878643760239,3.40169449972128,3.39817795230142,3.397052434377,3.39757416942986,3.39978285244779,3.39780159254052,3.39827324374797,3.39840664956876
2,2022,3.39817823383192,3.39850289068569,3.40169449972128,3.39813980352094,3.39696330632706,3.39618795606721,3.400064833146,3.39766936522762,3.39820566113514,3.39817795914945
600,2022,3.40049526618596,3.39975394322533,3.40169449972128,3.39919882177548,3.39937709209658,3.4044222365312,3.40198670698917,3.4002755451887,3.40059901543413,3.40049499452837
93,2022,3.39819992832883,3.39871553221494,3.40169449972128,3.39818709235489,3.39706923117894,3.39661392886948,3.39953767159032,3.39765582721151,3.39819121388073,3.39819965367472
9,2022,3.39884935903528,3.39873738220388,3.40169449972128,3.39852666159003,3.39781917007476,3.39949231130798,3.40027445251587,3.39874399276267,3.39875637759927,3.39884908522968
642,2022,3.40058161192033,3.39984000924108,3.40169449972128,3.39940956580449,3.39975930813441,3.41224739551704,3.397961365854,3.40221561136205,3.40050586960338,3.40058134037533
395,2022,3.39810439928001,3.3986807308693,3.40169449972128,3.39811677799752,3.39691011740771,3.39612846864809,3.39953512922778,3.39758558256867,3.39812338001828,3.39810412450103
214,2022,3.39838604527417,3.39877468503536,3.40169449972128,3.39818196226308,3.3970522243805,3.39699675301283,3.40000444048478,3.39788099278102,3.39843272790151,3.39838577086328
379,2022,3.39829109560808,3.39874043862279,3.40169449972128,3.39827712667299,3.39725798638837,3.39608424778074,3.40002761484418,3.39818191864188,3.39873422531549,3.39829082107311
256,2022,3.39990882365158,3.3992747536879,3.40169449972128,3.3993059936464,3.39948408449364,3.39968685389532,3.40267275413918,3.39875901590569,3.3992862294668,3.39990855122905
442,2022,3.42426017284393,3.41845712361278,3.40169449972128,3.41840915172854,3.4400265480208,3.45108021121769,3.42150541193298,3.42835272532458,3.42733446558558,3.42425993181016
441,2022,3.42419597593524,3.41826957467176,3.40169449972128,3.41840915172854,3.44002580761579,3.45426004408489,3.41988925114504,3.42835880981585,3.4273408533984,3.42419573481973
56,2022,3.39831545903213,3.39881522099954,3.40169449972128,3.39849406240073,3.39771565941466,3.39611305551936,3.39973945733752,3.39782973690678,3.39837536587957,3.398315184529
224,2022,3.39823501183032,3.39874905049543,3.40169449972128,3.3982212169931,3.39713169519294,3.39621007163738,3.39978879763037,3.39771842991651,3.3982611318893,3.39823473722206
144,2022,3.40642529934758,3.40740234712726,3.40169449972128,3.40770860651267,3.41694110614543,3.41595222339536,3.39775954022536,3.40756723565524,3.40734822248045,3.4064250353998
106,2022,3.39833361035865,3.39869512196339,3.40169449972128,3.39819768818598,3.39707955084537,3.39683183052464,3.39998738696978,3.39782811797736,3.39838169252165,3.39833333587924
601,2022,3.39957555231197,3.39939421948297,3.40169449972128,3.39877640079918,3.39828956336728,3.40014066809823,3.40151854942294,3.39925757666322,3.39967362635424,3.39957527945453
7,2022,3.39816138277556,3.39874975495804,3.40169449972128,3.39816206604335,3.39700463775872,3.39613249254936,3.39959833145744,3.39764982015073,3.39819076756389,3.39816110807106
212,2022,3.39842403771033,3.3987477530345,3.40169449972128,3.39846385552576,3.39762620815257,3.39622478633966,3.40026503240424,3.39783069475507,3.39836861226833,3.39842376334909
126,2022,3.39841165344521,3.39915339952664,3.40169449972128,3.39830894547779,3.39730600812591,3.39670184066245,3.39949457368771,3.39794108369385,3.39846379364542,3.39841137906779
37,2022,3.39901133252096,3.39942771056752,3.40169449972128,3.39883877020019,3.39839627861772,3.3969705840635,3.40071865676135,3.39862220843425,3.39915088141525,3.3990110589269
229,2022,3.3982281409851,3.39874218418827,3.40169449972128,3.39831614864781,3.39732036416329,3.39622376608897,3.39965580102359,3.39769964726487,3.39823964880303,3.39822786636785
320,2022,3.39853352271284,3.3989620921471,3.40169449972128,3.39821769664939,3.3971177411493,3.39650211941361,3.40050230315802,3.39791777529488,3.39846177503958,3.39853324849465
150,2022,3.40132108133578,3.40424631242475,3.40169449972128,3.39984093211959,3.4004409814938,3.39958816234714,3.3997136692135,3.4014664288926,3.40184900818143,3.40132081075459
476,2022,3.40163572426682,3.40240106184026,3.40169449972128,3.40011224620724,3.40099441725203,3.39816960313285,3.40438872418217,3.40190119748826,3.40238312403648,3.40163545409553
191,2022,3.39947361180731,3.39985572422452,3.40169449972128,3.39926994082287,3.39923557775884,3.40011309980046,3.39980253441523,3.39939841894723,3.39962682820665,3.39947333881681
287,2022,3.40111335571296,3.40120144177001,3.40169449972128,3.39978443941776,3.40023603990007,3.40545597784471,3.40092813913627,3.40131209019005,3.40113331565342,3.40111308486111
236,2022,3.39835459705422,3.39879973263879,3.40169449972128,3.39823510371828,3.39714100595148,3.3976444692918,3.3994489096144,3.3978635301809,3.39834490776168,3.39835432260223
99,2022,3.39561548843713,3.40210163665274,3.40169449972128,3.40515947511599,3.41054490415178,3.44072665432807,3.3516807601241,3.3979988995621,3.39428942849447,3.39561521040082
153,2022,3.39998435597194,3.40115844488327,3.40169449972128,3.40062559182642,3.40175121811941,3.40070473522888,3.3978756597826,3.4000690451353,3.4003432728185,3.39998408364796
258,2022,3.39951075522401,3.39922992248196,3.40169449972128,3.39858494101015,3.39780782872366,3.39893956176693,3.402350660018,3.39923297453828,3.39962934049028,3.399510482282
608,2022,3.40510756356682,3.40147312848971,3.40169449972128,3.40276042087895,3.40571262892235,3.41908458513364,3.40621397411068,3.40669175391212,3.40547176112837,3.40510729790976
53,2022,3.40007700216544,3.4002570284266,3.40169449972128,3.40056722775323,3.40151423987769,3.39634508958971,3.40198545698177,3.39996693659872,3.40047775203767,3.40007672996232
188,2022,3.4000937276902,3.40053718776963,3.40169449972128,3.39951773661158,3.39953386489733,3.40212003386362,3.39989396576032,3.39923924392229,3.39979499157963,3.4000934555089
650,2022,3.42036243704652,3.42450025921961,3.40169449972128,3.41114607215365,3.42101861306434,3.44203214576151,3.40888994950221,3.43154584569152,3.42220450554492,3.42036219103983
488,2022,3.4014042653848,3.4004318974092,3.40169449972128,3.39937560391836,3.39924886167471,3.41085171360006,3.40107676879823,3.40011973303844,3.40030647556721,3.401403994912
74,2022,3.39909923314536,3.39940862704702,3.40169449972128,3.39946449719164,3.39937374041042,3.39610082544584,3.40081971595598,3.39879893134317,3.39931096191379,3.39909895966609
299,2022,3.39842175745017,3.39882787812026,3.40169449972128,3.39825480396299,3.39716226205457,3.39857135101326,3.39918301115033,3.39799896197545,3.39843284696207,3.39842148308595
55,2022,3.39844716974833,3.3982255622432,3.40169449972128,3.39965016481643,3.3997071091775,3.39628686160649,3.39980484075728,3.39804391289453,3.39850712940568,3.39844689541731
228,2022,3.3982644374927,3.39876841857794,3.40169449972128,3.39833746922506,3.39730401736263,3.39627033013237,3.39971137352406,3.39775688965195,3.39829779958164,3.39826416292289
591,2022,3.39828133174133,3.39878551024248,3.40169449972128,3.39819256442382,3.39704510158762,3.39690134971067,3.39960079036789,3.39806671498849,3.39850059548345,3.3984573314912
29,2022,3.43213576424942,3.41029322106939,3.40169449972128,3.43374567800759,3.45930088433444,3.52377126166103,3.40952454492181,3.43033602859947,3.42663315450723,3.43213553320475
