,ANO,CNPJ_CIA,SETOR_ECON,Distribuição,Pessoal,Governo,RCT,RCP
47,2009,02.762.121/0001-04,Terciário,0.664333367375949,31.8278890818591,34.7801248119926,20.2730158466358,13.1189702595126
48,2009,02.808.708/0001-07,Secundário,0.595690664384075,13.6927522668887,47.8174283008549,7.25835682946528,31.2314626027911
49,2009,02.846.056/0001-97,Terciário,0.67325518278297,9.37063315625361,26.4936410093544,38.2121203372214,25.9236054971706
50,2009,02.860.694/0001-62,Secundário,0.503781990856634,25.7706494396967,14.6071267776672,57.1546585929013,2.46756518973486
51,2009,02.871.007/0001-04,Secundário,0.458610836875706,16.0638152684174,38.122970220557,5.59797053073172,40.2152439802939
52,2009,02.916.265/0001-60,Secundário,0.170385371350215,57.3040324701794,9.33743201796646,29.7079289182478,3.65060659360633
53,2009,02.919.555/0001-67,Terciário,0.445519681090321,19.1187534929674,29.8982073892125,21.6007949453134,25.8780651322462
54,2009,02.932.074/0001-91,Terciário,0.347051705532748,26.0789689594611,36.4403700585103,5.98773731063934,31.4929236713892
55,2009,02.950.811/0001-89,Secundário,0.257736123376899,14.3242171572643,22.2590684816723,5.29351692870529,58.1231974323581
56,2009,02.998.609/0001-27,Secundário,0.748154684468192,4.22500411793774,32.6717180036238,8.23657474600871,54.8667031324298
57,2009,02.998.611/0001-04,Secundário,0.750116139739008,8.62075984270133,34.5475763357225,10.0450781744018,46.7865856471744
58,2009,03.014.553/0001-91,Terciário,0.469916154196051,18.4783768540114,30.4271276352495,10.2479382936236,19.3125866983735
59,2009,03.220.438/0001-73,Secundário,0.486288302707004,6.57214357170698,54.3685891858171,9.36417749743796,29.695089745038
60,2009,03.378.521/0001-75,Secundário,0.511728741371812,5.13594982663534,75.4984017131691,6.59315010013154,12.772498360064
61,2009,03.410.855/0001-89,Primário,0.296137602179837,27.5734363858027,29.0425474815786,13.2618713531004,30.1221447795183
62,2009,03.468.802/0001-19,Terciário,0.552844080275502,46.7189345934916,36.1454193964128,5.93384169262163,11.201804317474
63,2009,03.601.314/0001-38,Sem Setor Principal,0.565558917453114,9.46335291995513,56.0987315095317,18.8131506566488,15.6247649138644
64,2009,03.758.318/0001-24,Terciário,0.333948710719957,31.517495157727,9.09564382657004,58.4888704313282,0.897990584374692
65,2009,03.847.461/0001-92,Primário,0.42298659419555,16.8285125540325,24.9573973489051,3.37549505662585,54.8385950404366
66,2009,03.853.896/0001-40,Secundário,0.331620718990623,36.1695654263234,16.8101615963608,31.8238570948028,15.196415882513
67,2009,03.953.509/0001-47,Secundário,0.522345048259879,3.49257407335048,24.9651801368594,33.7458357964579,37.7964099933322
68,2009,03.983.431/0001-03,Secundário,0.535989477239197,5.91625082674962,66.1620697220874,9.04629240764613,18.8753870435168
69,2009,04.030.087/0001-09,Terciário,0.543584963761203,8.21856548060675,34.9259948437517,10.7754072118979,46.0800324637436
70,2009,04.031.960/0001-70,Sem Setor Principal,0.51293435559985,12.413672647559,48.8805752738234,21.3438538552955,17.3618982233221
71,2009,04.032.433/0001-80,Terciário,0.822104339567135,63.658695007873,22.4779838768066,7.03687749467014,6.82644362065023
72,2009,04.128.563/0001-10,Secundário,0.591644684914843,9.0101173977565,62.2577835850654,7.54207142856256,21.1900275886155
73,2009,04.149.454/0001-80,Terciário,0.60954073009409,14.7095346222285,32.7197253365064,23.6017106426645,28.9690293986005
74,2009,04.310.392/0001-46,Terciário,0.719676292861995,53.0974250729811,18.6389004731916,18.1089499904398,10.1547244633875
75,2009,04.821.041/0001-08,Secundário,0.258298117821072,37.2156792450088,19.2158439633163,26.698415312989,16.8700614786859
76,2009,04.986.320/0001-13,Terciário,0.749138971952771,48.0295966162933,2.02935863180554,17.8055666735177,32.1354780783834
77,2009,05.330.331/0001-03,Sem Setor Principal,1,0,0,0,0
78,2009,05.341.549/0001-63,Terciário,1.03007061684516,45.3100880777263,18.3374194134205,0,36.3524925088532
79,2009,05.878.397/0001-32,Terciário,0.921647590071733,4.67484531156023,23.4044364617062,5.21917285283108,66.7015453739025
80,2009,06.082.980/0001-03,Terciário,0.812531774970343,9.90352140156357,10.7566236527309,35.1346259940525,44.2052289516531
81,2009,06.164.253/0001-87,Terciário,0.610088340521603,23.8874175665173,8.53177886403805,45.1393425502509,4.8580825266766
82,2009,06.977.739/0001-34,Terciário,0.203176695195635,66.6502048824762,25.9500006673696,5.29157379105992,2.10822065909425
83,2009,06.977.745/0001-91,Terciário,4.45453702722746,2.19182589065843,24.0046456640634,19.5436982775963,54.2598301676819
84,2009,06.977.751/0001-49,Sem Setor Principal,2.72395479677951,3.18332220491134,28.2768751391053,18.0078640848728,50.5319385711106
85,2009,06.981.176/0001-58,Secundário,0.789522248924967,10.2237906716177,43.7105153847516,14.5506788625574,31.5150150810733
86,2009,07.206.816/0001-15,Secundário,0.429014207369686,28.6211565973789,28.5911497714636,12.9037851953291,17.9213005111361
87,2009,07.256.507/0001-50,Terciário,0.393240867960367,10.0636909874242,29.8731417279399,0.588772859626705,59.4743944250092
88,2009,07.450.604/0001-89,Terciário,0.571364197909946,20.4667497672393,33.7731242697875,1.05373945597508,44.7063865069982
89,2009,07.689.002/0001-89,Secundário,0.261966136394523,49.4716148461565,4.02108686550803,14.9130684227594,31.5942298655761
90,2009,07.700.557/0001-84,Secundário,0.291391108202113,14.6255889330705,21.174487549333,26.7222463550194,37.4776771625771
91,2009,07.809.905/0001-56,Secundário,0.490677242021162,7.61734249187405,62.3196951628179,9.27506772935946,19.0285360074762
92,2009,07.816.890/0001-53,Secundário,0.746109663217024,10.1134155971881,38.7507327684355,11.7628107301523,39.3730409042241
93,2009,07.820.907/0001-46,Secundário,0.156126109721464,17.5233262399738,33.133491569815,19.3832869536749,29.9598952365363
94,2009,07.859.971/0001-30,Secundário,0.845821376696071,4.16665080120578,29.3660796446137,22.0076788830716,44.459590671109
95,2009,07.875.234/0001-21,Secundário,0.545876625859125,2.56120937640232,11.0779957512042,26.7073648387507,59.6534300336428
96,2009,08.065.557/0001-12,Secundário,0.318812714692218,12.9569932778569,23.4683592806391,8.39851396489825,55.1761334766058
97,2009,08.078.847/0001-09,Secundário,1.1939287496096,21.0416171224732,26.3771020893494,44.2333956174622,8.34788517071513
98,2009,08.294.224/0001-65,Secundário,0.452723424474105,12.2350648111549,19.7462755734867,19.7299194460725,48.3773358594463
99,2009,08.312.229/0001-73,Secundário,0.457784667493687,13.3668203226776,17.6700237164713,0.823813341350169,68.139342619501
100,2009,08.343.492/0001-20,Secundário,0.428611978586707,17.805739624138,21.6347733218857,11.6016213450044,48.957865708972
101,2009,08.364.948/0001-38,Secundário,0.582520386650225,3.62360505818773,18.6956005129753,20.5186021832862,57.1621922455507
102,2009,08.402.943/0001-52,Secundário,0.413947451971709,39.405236108082,37.5359271994338,5.61960179893416,13.8307454939488
103,2009,08.613.550/0001-98,Secundário,0.708782614922493,32.7891865448629,34.1275749486871,8.98427114462252,24.0989673618275
104,2009,08.723.106/0001-25,Terciário,0.495181616011861,48.907448261372,19.0040970690199,27.707742409917,4.38071225969114
105,2009,08.741.499/0001-08,Terciário,0.403987268938491,14.0342953340485,8.89358797353685,52.8056785928751,23.7100756016568
106,2009,08.764.621/0001-53,Terciário,0.927305528032753,8.80701577541454,22.0684441308402,44.5058212791694,24.6187188145759
107,2009,08.801.621/0001-86,Secundário,0.8307617999839,5.53940568475452,12.6106266149871,20.6072351421189,61.2427325581395
108,2009,08.807.432/0001-10,Terciário,0.81947042754237,61.3638674503956,16.7421586760533,14.2238081865456,7.67016568700553
109,2009,08.811.643/0001-27,Secundário,0.250543841963205,18.8960617549612,20.8771390511323,25.034668852683,35.1921303412235
110,2009,08.873.873/0001-10,Terciário,0.612104794942882,10.9851703468455,28.180185860885,25.2611626109725,35.573481181297
111,2009,09.054.385/0001-44,Secundário,0.481308859811649,31.8949268497003,47.0854567032003,9.65464282508751,11.3649736220119
112,2009,09.295.063/0001-97,Terciário,0.677602838127071,31.1150534377569,31.3025543392036,9.18465954163241,28.3977326814071
113,2009,09.346.601/0001-25,Terciário,1.01211493376149,17.426458558873,28.1826713466705,2.29487922294454,26.990935888554
114,2009,09.594.796/0001-22,Terciário,0,0,0,0,100
115,2009,09.601.322/0001-60,Terciário,0.822465752486106,63.6834111960981,22.4848712986551,7.27380359215218,6.55791391309464
116,2009,10.753.164/0001-43,Terciário,0.610517666392769,0,24.6298788694482,0.672947510094213,74.6971736204576
117,2009,13.552.070/0001-02,Secundário,0.540027808409647,8.6254900846639,43.7155520200011,20.8133274617876,26.8456304335474
118,2009,14.308.514/0001-13,Sem Setor Principal,0.56773935310883,10.6780942349673,59.4451570158078,17.0011976861722,12.8755510630527
119,2009,14.998.371/0001-19,Secundário,0.259635470028142,30.5513997200844,43.4187180091356,12.8658988386056,13.1639834321744
120,2009,15.141.799/0001-03,Secundário,0.470817388656151,45.2478583116758,41.2659543748195,2.46221965540476,11.0239676580999
121,2009,15.144.017/0001-90,Terciário,0.524387366434085,25.5212016027083,11.5553555741253,26.1318591845043,36.7915836386621
122,2009,16.590.234/0001-76,Secundário,0.35814454577795,29.1358846867998,28.9400463916653,14.4169718997443,27.5070970217905
123,2009,16.614.075/0001-00,Secundário,0.456365826632374,35.4977752284637,14.9235112964933,5.53157839047943,44.0471350845636
124,2009,16.670.085/0001-55,Terciário,0.323642955723344,24.7289221996359,23.8932819093155,33.282306923853,18.0954889671957
125,2009,17.155.730/0001-64,Secundário,0.690364156256123,12.5401999495652,59.4848489244776,9.9923434877345,17.9826076382227
126,2009,17.167.396/0001-69,Terciário,1.9940985643291,31.1858569425936,25.2998390474377,2.54322355099427,40.9710804589744
127,2009,17.193.806/0001-46,Terciário,0.201082575383374,35.676567319674,24.7558883010234,2.1193798132903,37.4481645660123
128,2009,17.245.234/0001-00,Secundário,0.337747431357752,45.889817460488,31.7156136091836,20.0478369533303,2.34673197699816
129,2009,17.281.106/0001-03,Terciário,0.66525923626203,34.7296137540607,26.1678424632204,8.6219993120152,30.4805444707037
130,2009,19.526.748/0001-50,Secundário,0.378357257635182,41.7396018898614,16.4459246637234,17.6387060129605,24.1757674334547
131,2009,21.255.567/0001-89,Secundário,0.25457129002756,49.8221798936696,19.9375519897768,7.62396171141304,22.6163064051405
132,2009,22.164.990/0001-36,Terciário,0.378556850002109,21.2425218591809,56.7602393005062,9.69312374355124,12.3041150967617
133,2009,22.266.175/0001-88,Secundário,0.237193140159541,10.9085026380208,8.53035238491771,72.6113762953243,7.94976868173727
134,2009,25.329.319/0001-96,Secundário,0.222643971909674,58.9412290697061,23.3667928254073,13.8393758091909,3.8526022956958
135,2009,28.127.603/0001-78,Terciário,0.35289063951544,34.0132931226202,32.3914563466658,2.21720524311757,31.3780452875965
136,2009,28.195.667/0001-06,Terciário,1,35.726161303892,13.3717708173363,0,50.9020678787717
137,2009,29.780.061/0001-09,Sem Setor Principal,0.468563791784081,6.0058746812076,19.4770063119928,23.7982639117327,35.0379454869832
138,2009,29.978.814/0001-87,Terciário,0.159742377985028,30.6141438328055,30.4259962129896,6.7142307245983,32.2456292296066
139,2009,31.895.683/0001-16,Terciário,0.493200157592914,22.1645290610808,28.6387372594269,1.94307608100712,47.2536575984852
140,2009,32.110.314/0001-33,Secundário,0.228499991345711,29.3016657829317,29.895948821419,26.3894723069613,14.412913088688
141,2009,32.681.371/0001-72,Terciário,0.526292580150864,49.5466089710005,29.7371162810383,15.7113985419353,5.0048762060258
142,2009,33.000.118/0001-79,Terciário,0.500088999634491,8.68039969354276,47.7238695115727,21.8321982495288,21.7635325453558
143,2009,33.000.167/0001-01,Secundário,0.477771192157744,11.2519401388324,57.2620841812061,7.53779115405358,23.9481845259079
144,2009,33.009.911/0001-39,Secundário,0.730792371559362,6.14531870083029,76.717994453875,0.339206379695309,16.7974804655994
145,2009,33.014.556/0001-96,Terciário,0.253576915315464,13.7208307258174,37.0199091024068,40.9232987909339,8.33596138084186
146,2009,33.035.536/0001-00,Secundário,0.335326265397121,15.0716192100567,18.7039054973863,18.6059916931192,47.6184835994378
147,2009,33.042.730/0001-04,Secundário,0.4555363398685,16.1724029215324,36.8737851060284,5.60463179957202,41.3491801728671
148,2009,33.102.476/0001-92,Sem Setor Principal,213.989847715736,16.6239681184173,3.73849511338837,5.33613246038524,74.3014043078091
149,2009,33.113.309/0001-47,Terciário,0.550387663164733,35.4349437100346,38.2137199302422,10.0671840817214,16.2841522780019
150,2009,33.228.024/0001-51,Secundário,0.258348082687547,25.6816336350786,52.6420258037352,6.71979790081501,14.9565426603711
151,2009,33.256.439/0001-39,Secundário,0.0673780865187553,33.5232215706927,29.8912188904754,19.1727989544624,17.4127605843696
152,2009,33.386.210/0001-19,Secundário,0.68628837294166,58.396198198797,20.0658004054368,3.08065534545213,17.8275896447443
153,2009,33.412.081/0001-96,Secundário,0.875335669529777,2.97968397291196,49.7772580162637,16.9645625390954,30.2784954717289
154,2009,33.467.572/0001-34,Secundário,0.393075446161594,32.2859613721534,36.9847218218507,3.51045770475001,27.218859101246
155,2009,33.541.368/0001-16,Secundário,0.662756752517069,25.1010915199737,34.7734334747224,13.9780368227431,26.1474381825608
156,2009,33.611.500/0001-19,Secundário,0.2017901566398,54.1389189696901,25.1918029923386,14.0092468503302,0
157,2009,36.461.242/0001-20,Terciário,0.202224174266783,48.3041139882463,27.8053245784633,13.5224794340958,10.3680819991946
158,2009,43.470.988/0001-65,Secundário,0.292878700156444,19.5817000061688,29.4248445184699,12.9606263003527,38.0328291750086
159,2009,43.776.517/0001-80,Terciário,0.501088206735548,32.6190792870458,31.6201873719047,2.39321543121586,33.3675179098337
160,2009,45.453.214/0001-51,Terciário,0.135604382804895,16.4154893111581,63.1749701213063,7.36549679616964,13.044043771366
161,2009,45.987.245/0001-92,Terciário,1.28498061155019,3.97830018083183,22.9333916909503,17.0246829684063,56.0636251598116
162,2009,46.014.635/0001-49,Secundário,6.3554347826087,28.2067727039507,5.29331280998803,59.9666495638789,4.60492560287327
163,2009,47.508.411/0001-56,Terciário,0.188185253984733,36.3530331410801,29.2268773727434,22.1119322551747,12.3081572310018
164,2009,49.263.189/0001-02,Secundário,0.209832751682972,6.05778843532184,34.2689755940687,4.67424968015716,54.9989862904523
165,2009,49.669.856/0001-43,Terciário,0.597804758228648,30.6457293393378,48.7473761815988,17.4874268030974,3.11946767596606
166,2009,50.564.053/0001-03,Terciário,0.583626660164315,13.0119881129672,19.2828695997898,15.5717433640842,52.1333989231588
167,2009,50.926.955/0001-42,Secundário,0.576875896378388,42.0152504426188,28.7452108176973,16.41839420708,12.8211445326039
168,2009,51.218.147/0001-93,Terciário,0.758675001831457,16.1149288400363,32.9744489327347,4.52119241890232,46.3894298083268
169,2009,51.928.174/0001-50,Secundário,0.401019421440786,49.4065316018226,31.3597045963002,15.9117862528212,3.321977549056
170,2009,52.548.435/0001-79,Terciário,0.488880627954399,41.8084793841793,34.421174512965,15.999634615717,7.77071148713872
171,2009,53.113.791/0001-22,Terciário,0.584960412168049,43.349286324897,26.5256262466648,10.2276701292646,19.8974172991736
172,2009,53.790.218/0001-53,Terciário,0.513965832020735,13.39254618309,46.6972537604528,21.8502564403368,18.0599436161204
173,2009,56.643.018/0001-66,Secundário,0.700286374982772,20.6503673897831,45.575678258061,0.266122086450988,33.5078322657049
174,2009,56.720.428/0001-63,Secundário,0.543284762518805,60.5197032798714,32.1559679481499,3.20170386217198,4.1226249098067
175,2009,56.992.423/0001-90,Secundário,0.691695253699247,16.5661201376809,32.7880380473,5.96987305229653,44.6759687627225
176,2009,58.119.199/0001-51,Terciário,0.439317905365859,23.6229776930785,22.4899644919687,4.11673048071966,48.5944496255148
177,2009,58.877.812/0001-08,Secundário,0.296790259744427,18.6792670443897,19.1643960036331,51.7386791228753,10.417657829102
178,2009,59.104.513/0001-95,Secundário,0.658194609703617,31.0189044281848,31.7358388304021,26.5282880361143,10.7169687052988
179,2009,59.105.999/0001-86,Secundário,0.358486579178883,21.8561312113331,47.5910794376524,17.7151702435442,11.9028957188489
180,2009,60.394.723/0001-44,Secundário,0.331947943071137,35.223924455775,24.7234201393025,26.7518048176122,13.3008505873103
181,2009,60.476.884/0001-87,Secundário,0.415519590667668,33.7967542245274,45.0442697005187,18.0877363225698,3.07123975238414
182,2009,60.500.139/0001-26,Terciário,0.24465408852275,43.2215931420711,20.2489438003537,19.4758302220476,15.8055364511692
183,2009,60.543.816/0001-93,Terciário,0.518925403228406,13.5621982947013,46.3515696439152,21.2299913810528,18.8562406803308
184,2009,60.643.228/0001-21,Secundário,0.747298707260783,8.36995877269292,14.7848522091581,43.800686317835,33.044502700314
185,2009,60.730.348/0001-66,Secundário,0.461888976159675,10.3529764807382,5.13460119784438,14.8130087400128,69.6994135814047
186,2009,60.746.948/0001-12,Terciário,0.381487698117217,27.8034068652144,33.7063971800871,2.36504328158895,36.1251526731095
187,2009,60.770.336/0001-65,Terciário,0.169478808301552,32.1385545118858,28.4969195960704,2.85414850583269,36.5103773862112
188,2009,60.840.055/0001-31,Terciário,0.557078906977918,44.67130351785,21.3994069897438,15.4635599174558,18.4657295749504
189,2009,60.851.615/0001-53,Secundário,0.275442017574635,60.6860392784146,22.7630303876638,12.4779423899659,4.07298794395569
190,2009,60.882.628/0001-90,Secundário,0.275241169478072,24.2884260907455,14.8258367273442,32.6326756993404,28.2530614825699
191,2009,60.894.730/0001-05,Secundário,0.35893638549334,20.6852303202315,45.7179732727485,9.27050399257083,24.3262924144492
192,2009,61.024.352/0001-71,Terciário,0.225738527665284,67.4504031037614,13.323060837025,1.64680956442781,17.5797264947858
193,2009,61.065.298/0001-02,Secundário,0.46880362404434,30.4935889094086,55.3543889182686,9.51571416309726,4.63630800922555
194,2009,61.065.751/0001-80,Secundário,0.222557657606857,28.6970264167197,27.7814199343145,39.5104308196119,4.01112282935388
195,2009,61.067.161/0001-97,Terciário,0.383415719725513,41.7892261230159,38.0603614876152,9.97202696417224,10.1783854251967
196,2009,61.079.117/0001-05,Secundário,0.374034864821942,47.8119664296749,31.2034184636788,6.98802092273224,13.9965941839141
197,2009,61.088.894/0001-08,Secundário,0.461323562353995,27.8886507259346,16.1779701579506,7.55762734203206,48.3757517740828
198,2009,61.092.037/0001-81,Secundário,0.424889590943496,32.7296160209184,36.2283055226812,8.38904758069013,22.6530308757102
199,2009,61.156.113/0001-75,Secundário,0.315663816543203,43.7750447987911,31.1380277455824,14.182328113071,10.9045993425555
200,2009,61.156.931/0001-78,Secundário,0.344351110242886,41.1406527741008,36.0878938012934,10.9073030520782,10.6274346658598
201,2009,61.189.288/0001-89,Terciário,0.415154463769923,22.5027252978221,44.5105835666502,17.1605813819305,15.8261097535972
202,2009,61.351.532/0001-68,Secundário,0.349897025452452,57.1706427400789,22.2035162901035,10.4653313181943,10.159871949392
203,2009,61.374.161/0001-30,Secundário,0.330784743705212,55.1570037586197,33.7299121015715,3.98354494066116,7.12953919914765
204,2009,61.486.650/0001-83,Terciário,0.589079189054521,39.7575225471196,20.7431121389814,27.6731467701199,11.8262185437791
205,2009,61.532.644/0001-15,Terciário,0.34725836098446,27.4077129305011,40.5306936138035,2.07602942187393,29.9855640338214
206,2009,61.584.140/0001-49,Secundário,0.601846671075624,6.28118984330408,51.5822860017748,39.0072984585788,4.5257371467333
207,2009,62.144.175/0001-20,Terciário,0.440769234151511,18.7994626444808,34.0302994027905,3.09877232885094,44.0714656238777
208,2009,62.258.884/0001-36,Secundário,0.483509271988252,20.8936705200725,34.7085301364156,11.415524278531,32.9822750649809
209,2009,67.010.660/0001-24,Secundário,0.179783921904266,23.270548732809,44.8127960995354,0,31.9166551676556
210,2009,67.203.208/0001-89,Secundário,0.315636503067485,23.5282684224592,29.2305449597901,19.0543987949173,28.1867878228334
211,2009,67.571.414/0001-41,Secundário,0.222464014640498,44.9029275538095,9.98936553554636,33.7059790298908,11.4017278807534
212,2009,71.208.516/0001-74,Terciário,0.593024602441053,29.7969667296234,48.3519181357356,14.8558457270763,7.31795774549655
213,2009,71.476.527/0001-35,Secundário,0.194148634980885,35.0337912585232,28.4555584608886,4.10221855703281,32.4084317235553
214,2009,71.673.990/0001-77,Terciário,0.457363202427594,24.6409559688651,43.9722683182015,4.98936492302504,26.3974107899084
215,2009,73.178.600/0001-18,Secundário,0.322090064319535,13.7467626889057,19.3692741031944,6.37136486279802,60.5125983451019
216,2009,76.483.817/0001-20,Secundário,0.57555251836402,14.5326920240348,64.1087212845581,6.32564676427701,15.03293992713
217,2009,76.500.180/0001-32,Secundário,0.348552364659481,22.1100238064639,15.4252421955802,37.4746788575345,24.9900551404214
218,2009,78.876.950/0001-71,Secundário,0.561148150150143,27.3411624856534,41.1866699458928,3.28516969995081,28.186997868503
219,2009,79.655.916/0001-30,Secundário,0.427419411426246,33.8403385141985,16.7935547684617,37.7705179086652,11.5955888086746
220,2009,81.243.735/0001-48,Terciário,0.255616397208951,21.9305293981268,38.0597204533978,19.6797377940527,20.3300123544227
221,2009,82.373.077/0001-71,Terciário,0.484140696227717,38.590750663268,39.9739894917547,6.87613795973573,14.5591218852416
222,2009,82.640.558/0001-04,Secundário,0.528636251987641,34.5674906337732,44.2892916882685,17.0636512144303,4.07956646352796
223,2009,82.641.325/0001-18,Secundário,0.311378393072518,38.4987958255285,30.543885469628,4.22932833823923,26.7279903666042
224,2009,83.475.913/0001-91,Secundário,0.523873310649922,30.8541255657421,38.7544002166261,22.9770608487099,7.4144133689219
225,2009,83.878.892/0001-55,Secundário,0.477626113908905,17.1864011115391,75.6340513322719,2.32985795441255,4.84968960177647
226,2009,84.429.695/0001-11,Secundário,0.48151609750828,32.8089004441664,32.1468677982917,11.7811897975098,23.2630419600321
227,2009,84.429.752/0001-62,Secundário,0.455643699220136,49.0084294026998,34.0304502698925,2.65681973204436,13.3337824523583
228,2009,84.683.408/0001-03,Secundário,0.448519597855016,60.4794689392872,28.0004225947316,7.25718411043809,4.26292435554303
229,2009,84.693.183/0001-68,Secundário,0.476369701425389,33.1301683827425,26.2594153824891,24.7018174279594,15.908598806809
230,2009,86.047.198/0001-84,Secundário,0.461621149284991,27.712092303532,37.1242281748118,13.8530414795006,21.3106380421556
231,2009,86.375.425/0001-09,Secundário,0.388563796408385,38.1713230991797,28.3588053241785,7.91417273550389,25.5556988411379
